protein1,protein2,pred
PF3D7_1019400,PF3D7_1426000,0.301415702320176
PF3D7_1019400,PF3D7_1130100,0.313550858679413
PF3D7_1019400,PF3D7_1130200,0.307997103821081
PF3D7_1019400,PF3D7_1424100,0.327104503102735
PF3D7_1358800,PF3D7_1441200,0.234195424454602
PF3D7_1358800,PF3D7_1426000,0.268684794197929
PF3D7_1358800,PF3D7_0217800,0.255621650071679
PF3D7_1358800,PF3D7_1130100,0.515868068597226
PF3D7_1358800,PF3D7_1447000,0.467232522631728
PF3D7_1338200,PF3D7_1441200,0.766356267698695
PF3D7_1338200,PF3D7_0614500,0.731323711546405
PF3D7_1338200,PF3D7_1426000,0.666765399376776
PF3D7_1338200,PF3D7_0217800,0.560191158050478
PF3D7_1338200,PF3D7_1130100,0.433412937295805
PF3D7_1338200,PF3D7_1130200,0.510565967311062
PF3D7_1338200,PF3D7_1341200,0.483686411234881
PF3D7_1338200,PF3D7_1309100,0.586182131079077
PF3D7_1338200,PF3D7_1341300,0.626083893405111
PF3D7_1338200,PF3D7_1424100,0.494972157167491
PF3D7_1441200,PF3D7_0614500,0.536561996737345
PF3D7_1441200,PF3D7_1426000,0.631439227250738
PF3D7_1441200,PF3D7_0217800,0.536338460427087
PF3D7_1441200,PF3D7_1130100,0.339642294776348
PF3D7_1441200,PF3D7_1130200,0.51665946808742
PF3D7_1441200,PF3D7_1309100,0.559604012641241
PF3D7_1441200,PF3D7_1341300,0.41116929885538
PF3D7_1441200,PF3D7_0516900,0.420699307018317
PF3D7_1441200,PF3D7_1424100,0.535201063514956
PF3D7_1441200,PF3D7_0706400,0.378103227251086
PF3D7_0614500,PF3D7_1426000,0.760642612636235
PF3D7_0614500,PF3D7_0217800,0.56235720614331
PF3D7_0614500,PF3D7_1130100,0.267394032087936
PF3D7_0614500,PF3D7_1341200,0.420174769435048
PF3D7_0614500,PF3D7_1309100,0.4283399972933
PF3D7_0614500,PF3D7_1341300,0.587996596452079
PF3D7_0614500,PF3D7_0516900,0.374116255488385
PF3D7_0614500,PF3D7_0706400,0.427831109842754
PF3D7_1426000,PF3D7_0217800,0.516816040995799
PF3D7_1426000,PF3D7_1130100,0.324584575274453
PF3D7_1426000,PF3D7_1130200,0.423369147209419
PF3D7_1426000,PF3D7_1341200,0.40252598409186
PF3D7_1426000,PF3D7_1309100,0.534152902065889
PF3D7_1426000,PF3D7_1341300,0.564084825541396
PF3D7_1426000,PF3D7_0516900,0.486293516918909
PF3D7_1426000,PF3D7_1424100,0.370165751102235
PF3D7_1426000,PF3D7_0706400,0.453847958536922
PF3D7_0217800,PF3D7_1130100,0.333867138077967
PF3D7_0217800,PF3D7_1130200,0.473431101875295
PF3D7_0217800,PF3D7_0516900,0.514005426111482
PF3D7_0217800,PF3D7_1424100,0.443831911643062
PF3D7_0217800,PF3D7_0706400,0.489182977688466
PF3D7_1130100,PF3D7_1130200,0.226619052635813
PF3D7_1130100,PF3D7_1341200,0.286473176449567
PF3D7_1130100,PF3D7_1309100,0.242658094244154
PF3D7_1130100,PF3D7_1447000,0.395390608190491
PF3D7_1130100,PF3D7_1341300,0.243174318343359
PF3D7_1130100,PF3D7_1424100,0.305003593759903
PF3D7_1130200,PF3D7_0516900,0.408599376183629
PF3D7_1130200,PF3D7_1424100,0.627191689879242
PF3D7_1341200,PF3D7_0516900,0.383295703320869
PF3D7_1309100,PF3D7_1341300,0.798857413348756
PF3D7_0910300,PF3D7_1143600,0.933478950293735
PF3D7_0910300,PF3D7_0216600,0.464912254754441
PF3D7_1143600,PF3D7_0606100,0.520179175886375
PF3D7_0406700,PF3D7_1410900,0.919294786276236
PF3D7_0406700,PF3D7_1451000,0.639189405301039
PF3D7_0406700,PF3D7_0933000,0.44779821427452
PF3D7_1410900,PF3D7_1451000,0.515101874532154
PF3D7_1410900,PF3D7_0933000,0.856734211427647
PF3D7_1410900,PF3D7_1433100,0.374594543632473
PF3D7_1410900,PF3D7_1306500,0.362634893673714
PF3D7_1410900,PF3D7_0320800,0.332544151125241
PF3D7_1451000,PF3D7_0933000,0.470163645802813
PF3D7_1451000,PF3D7_1306500,0.335900289389769
PF3D7_0803800,PF3D7_0807500,0.918411488999966
PF3D7_0803800,PF3D7_0727400,0.888420698616522
PF3D7_0803800,PF3D7_1474800,0.869930486651664
PF3D7_0803800,PF3D7_1353900,0.829132061786863
PF3D7_0803800,PF3D7_0608500,0.716885221453908
PF3D7_0803800,PF3D7_1011400,0.696591142132204
PF3D7_0803800,PF3D7_1328100,0.517928145015179
PF3D7_0803800,PF3D7_0518300,0.558811624372711
PF3D7_0803800,PF3D7_1470900,0.472637919200301
PF3D7_0807500,PF3D7_0727400,0.634479929789973
PF3D7_0807500,PF3D7_1474800,0.840572100484185
PF3D7_0807500,PF3D7_1353900,0.869533398215891
PF3D7_0807500,PF3D7_0608500,0.655874737397449
PF3D7_0807500,PF3D7_1011400,0.569372302950432
PF3D7_0807500,PF3D7_1328100,0.668579649913141
PF3D7_0807500,PF3D7_0518300,0.58368191666748
PF3D7_0807500,PF3D7_0317000,0.582734102183445
PF3D7_0807500,PF3D7_1470900,0.457936056356717
PF3D7_0727400,PF3D7_1474800,0.84922006391121
PF3D7_0727400,PF3D7_1353900,0.637764957439278
PF3D7_0727400,PF3D7_0608500,0.507045310052101
PF3D7_0727400,PF3D7_1011400,0.518218728537244
PF3D7_0727400,PF3D7_1328100,0.508570865387004
PF3D7_0727400,PF3D7_0518300,0.479008323356918
PF3D7_0727400,PF3D7_0317000,0.490395332370346
PF3D7_0727400,PF3D7_1470900,0.5158763992848
PF3D7_1474800,PF3D7_1353900,0.897393838385517
PF3D7_1474800,PF3D7_0608500,0.680498850670263
PF3D7_1474800,PF3D7_1011400,0.583161914398767
PF3D7_1474800,PF3D7_1328100,0.623094737483506
PF3D7_1474800,PF3D7_0518300,0.546650759258176
PF3D7_1474800,PF3D7_0317000,0.648983694949739
PF3D7_1474800,PF3D7_1470900,0.607708548161997
PF3D7_1353900,PF3D7_0608500,0.912031346736024
PF3D7_1353900,PF3D7_1328100,0.515470890031395
PF3D7_1353900,PF3D7_0518300,0.805061171085784
PF3D7_1353900,PF3D7_0317000,0.55761159332767
PF3D7_1353900,PF3D7_1470900,0.559504894869885
PF3D7_0608500,PF3D7_1011400,0.67574072828377
PF3D7_0608500,PF3D7_0518300,0.747340214093148
PF3D7_0608500,PF3D7_0317000,0.546896003646172
PF3D7_0608500,PF3D7_1470900,0.8006089136166
PF3D7_1011400,PF3D7_1328100,0.576242731248888
PF3D7_1011400,PF3D7_0518300,0.640788133017145
PF3D7_1011400,PF3D7_1470900,0.580330796583007
PF3D7_1328100,PF3D7_1470900,0.418952144487427
PF3D7_0518300,PF3D7_0317000,0.594755321419467
PF3D7_0518300,PF3D7_1470900,0.776644244680685
PF3D7_0317000,PF3D7_1470900,0.429468196143199
PF3D7_1317100,PF3D7_0705400,0.881189532559133
PF3D7_1317100,PF3D7_1355100,0.591285347085971
PF3D7_1317100,PF3D7_1417800,0.444433263866671
PF3D7_0705400,PF3D7_1355100,0.413443835092151
PF3D7_1355100,PF3D7_1417800,0.506834934537655
PF3D7_1311900,PF3D7_0406100,0.856925591694802
PF3D7_1242200,PF3D7_1022600,0.854377466638425
PF3D7_1242200,PF3D7_1359900,0.516496295933409
PF3D7_1242200,PF3D7_0602500,0.46759069514451
PF3D7_1022600,PF3D7_1039000,0.320750024886415
PF3D7_1348600,PF3D7_1119000,0.832773171256989
PF3D7_1348600,PF3D7_1021100,0.732267048576996
PF3D7_1348600,PF3D7_1245100,0.549015117686163
PF3D7_1348600,PF3D7_0804600,0.49104707568422
PF3D7_1348600,PF3D7_0810500,0.358972571223362
PF3D7_1348600,PF3D7_1447200,0.284200391753251
PF3D7_1119000,PF3D7_0810500,0.392419426192305
PF3D7_1119000,PF3D7_0914300,0.279780175204903
PF3D7_1119000,PF3D7_1343200,0.120632714609968
PF3D7_0728000,PF3D7_1010600,0.805985641023432
PF3D7_0728000,PF3D7_1410600,0.665472395064442
PF3D7_0728000,PF3D7_1352700,0.170245232177872
PF3D7_1010600,PF3D7_1410600,0.780036608936067
PF3D7_1010600,PF3D7_1247400,0.459611951756628
PF3D7_1010600,PF3D7_0815200,0.344295985108113
PF3D7_1010600,PF3D7_0302900,0.319053777436125
PF3D7_1410600,PF3D7_1247400,0.376096797974894
PF3D7_1342400,PF3D7_1103700,0.802462989033451
PF3D7_1342400,PF3D7_0621100,0.319281147461209
PF3D7_1342400,PF3D7_0706000,0.123551375522302
PF3D7_1342400,PF3D7_0629900,0.199731560317784
PF3D7_1342400,PF3D7_0932800,0.0938124546769339
PF3D7_1103700,PF3D7_0507700,0.356506167251517
PF3D7_1103700,PF3D7_0621100,0.260209560870609
PF3D7_0507700,PF3D7_0621100,0.262352574274751
PF3D7_0621100,PF3D7_0706000,0.31265254906294
PF3D7_0621100,PF3D7_0629900,0.372268734969783
PF3D7_0621100,PF3D7_0932800,0.22478997750181
PF3D7_0706000,PF3D7_0932800,0.604564816070873
PF3D7_0317600,PF3D7_0813900,0.802413041570092
PF3D7_0317600,PF3D7_1126200,0.566641669404666
PF3D7_0317600,PF3D7_1465900,0.581107686719068
PF3D7_0317600,PF3D7_0316800,0.566570917340304
PF3D7_0317600,PF3D7_0307100,0.475578093930298
PF3D7_0317600,PF3D7_1003500,0.464787457582994
PF3D7_0317600,PF3D7_1242700,0.395624670679631
PF3D7_0317600,PF3D7_1317800,0.417211205111637
PF3D7_0813900,PF3D7_1126200,0.59809578407535
PF3D7_0813900,PF3D7_1465900,0.551444414343564
PF3D7_0813900,PF3D7_0316800,0.456428482402183
PF3D7_0813900,PF3D7_0307100,0.529274961627125
PF3D7_0813900,PF3D7_1003500,0.310379886943248
PF3D7_0813900,PF3D7_1242700,0.432040319768411
PF3D7_1126200,PF3D7_1465900,0.507160917101805
PF3D7_1126200,PF3D7_0316800,0.497163622611816
PF3D7_1126200,PF3D7_1003500,0.304143320820149
PF3D7_1126200,PF3D7_1242700,0.342854388160707
PF3D7_1126200,PF3D7_1317800,0.497768787878212
PF3D7_1465900,PF3D7_0316800,0.723079076363826
PF3D7_1465900,PF3D7_0307100,0.436581025683183
PF3D7_1465900,PF3D7_1003500,0.573090234187472
PF3D7_1465900,PF3D7_1242700,0.297705037390798
PF3D7_1465900,PF3D7_1317800,0.403764542349536
PF3D7_0316800,PF3D7_0307100,0.310469642606353
PF3D7_0316800,PF3D7_1003500,0.429180052637173
PF3D7_0316800,PF3D7_1242700,0.353786440508883
PF3D7_0316800,PF3D7_1317800,0.775152568895585
PF3D7_0307100,PF3D7_1242700,0.239498508525807
PF3D7_1003500,PF3D7_1317800,0.385418958708374
PF3D7_1242700,PF3D7_1317800,0.284811643546205
PF3D7_1357400,PF3D7_1444500,0.786825380688048
PF3D7_1357400,PF3D7_1237600,0.442553808976151
PF3D7_1357400,PF3D7_0524900,0.630205445349924
PF3D7_1357400,PF3D7_1311000,0.375793984872422
PF3D7_1357400,PF3D7_1324400,0.341829142025833
PF3D7_1357400,PF3D7_0519600,0.293656497404697
PF3D7_1444500,PF3D7_1015400,0.614550185151028
PF3D7_1444500,PF3D7_0516600,0.345815673360177
PF3D7_1444500,PF3D7_0506800,0.27026080284889
PF3D7_1237600,PF3D7_0516600,0.205784249666404
PF3D7_0524900,PF3D7_1015400,0.455393082642106
PF3D7_0215700,PF3D7_0318200,0.785602216359921
PF3D7_0215700,PF3D7_1240100,0.684593930795509
PF3D7_0215700,PF3D7_1364800,0.496745642489256
PF3D7_0215700,PF3D7_0415000,0.368473762909437
PF3D7_0318200,PF3D7_1240100,0.545199011514249
PF3D7_0318200,PF3D7_1364800,0.430247356406319
PF3D7_1240100,PF3D7_1364800,0.45180376005493
PF3D7_1327700,PF3D7_0808100,0.782968899026883
PF3D7_1327700,PF3D7_0410300,0.734324784174665
PF3D7_0808100,PF3D7_1142300,0.207209855925304
PF3D7_0612600,PF3D7_0415800,0.773534654952993
PF3D7_1406100,PF3D7_1406600,0.772528787649824
PF3D7_1406100,PF3D7_1024000,0.573044366171399
PF3D7_1406100,PF3D7_0201800,0.486378798515612
PF3D7_1406100,PF3D7_1474700,0.364357401318447
PF3D7_1406100,PF3D7_1429500,0.342135662534288
PF3D7_1406100,PF3D7_0317500,0.257437062062943
PF3D7_1406100,PF3D7_0114000,0.238780549152537
PF3D7_1406600,PF3D7_1009400,0.50683888980739
PF3D7_1406600,PF3D7_1429500,0.360605526106577
PF3D7_1406600,PF3D7_0411300,0.381227543140451
PF3D7_1406600,PF3D7_1470700,0.341255444480752
PF3D7_1009400,PF3D7_1024000,0.397735817443421
PF3D7_1009400,PF3D7_0201800,0.421453730405583
PF3D7_1009400,PF3D7_1474700,0.48364058978284
PF3D7_1009400,PF3D7_1429500,0.281705120759694
PF3D7_0920800,PF3D7_1436000,0.755409463099817
PF3D7_0920800,PF3D7_1218600,0.68831147909125
PF3D7_0920800,PF3D7_0306200,0.502658314732093
PF3D7_0920800,PF3D7_1332900,0.304315066438485
PF3D7_0920800,PF3D7_0525100,0.366793133711786
PF3D7_0920800,PF3D7_1334200,0.343064018974731
PF3D7_0920800,PF3D7_1238100,0.351541731076796
PF3D7_0920800,PF3D7_1012600,0.32101606973029
PF3D7_0920800,PF3D7_1367000,0.310094634968096
PF3D7_0920800,PF3D7_0721400,0.366035452615508
PF3D7_0920800,PF3D7_1118300,0.351279408223066
PF3D7_0920800,PF3D7_1406300,0.31560605140207
PF3D7_0920800,PF3D7_0827900,0.285416017495286
PF3D7_0920800,PF3D7_1355500,0.27031232252033
PF3D7_0920800,PF3D7_1445100,0.189996230089686
PF3D7_1436000,PF3D7_1218600,0.595664257180975
PF3D7_1436000,PF3D7_0306200,0.318196391181144
PF3D7_1436000,PF3D7_0932200,0.440756539074211
PF3D7_1436000,PF3D7_1332900,0.431667803548261
PF3D7_1436000,PF3D7_0525100,0.294793095625206
PF3D7_1436000,PF3D7_1334200,0.363048847691446
PF3D7_1436000,PF3D7_1012600,0.259077710774372
PF3D7_1436000,PF3D7_1118300,0.289712242216367
PF3D7_1436000,PF3D7_1406300,0.334307076524802
PF3D7_1436000,PF3D7_0827900,0.320430536554868
PF3D7_1436000,PF3D7_1351100,0.176457657187448
PF3D7_1436000,PF3D7_0527100,0.111056621666668
PF3D7_1218600,PF3D7_0306200,0.375316652659394
PF3D7_1218600,PF3D7_0932200,0.261650262112557
PF3D7_1218600,PF3D7_1332900,0.273135658706544
PF3D7_1218600,PF3D7_0525100,0.252870992919539
PF3D7_1218600,PF3D7_1334200,0.416804338009983
PF3D7_1218600,PF3D7_1238100,0.271048292655791
PF3D7_1218600,PF3D7_1012600,0.338576176491838
PF3D7_1218600,PF3D7_1367000,0.476238978250723
PF3D7_1218600,PF3D7_0721400,0.300592558578027
PF3D7_1218600,PF3D7_1118300,0.456803485678228
PF3D7_1218600,PF3D7_1406300,0.249009350853235
PF3D7_1218600,PF3D7_0827900,0.408950762242218
PF3D7_1218600,PF3D7_1355500,0.208925709589455
PF3D7_0306200,PF3D7_1238100,0.44345788054653
PF3D7_0306200,PF3D7_1012600,0.381917120826768
PF3D7_0306200,PF3D7_1367000,0.319831803723796
PF3D7_0306200,PF3D7_0721400,0.569203516094767
PF3D7_0306200,PF3D7_1355500,0.46354477853063
PF3D7_0306200,PF3D7_1445100,0.262418212273638
PF3D7_0932200,PF3D7_0827900,0.336406070904801
PF3D7_1332900,PF3D7_0525100,0.64962489924577
PF3D7_1332900,PF3D7_1334200,0.617239208798559
PF3D7_1332900,PF3D7_1406300,0.435161286797339
PF3D7_1332900,PF3D7_1351100,0.114273355368636
PF3D7_0525100,PF3D7_1334200,0.448158989561363
PF3D7_0525100,PF3D7_1406300,0.382214579379065
PF3D7_0525100,PF3D7_0827900,0.227692154562117
PF3D7_1334200,PF3D7_1367000,0.332795028151707
PF3D7_1334200,PF3D7_1406300,0.627180411798199
PF3D7_1238100,PF3D7_1012600,0.577889622409999
PF3D7_1238100,PF3D7_1367000,0.234786722320134
PF3D7_1238100,PF3D7_0721400,0.484749790939749
PF3D7_1238100,PF3D7_1118300,0.265779650047702
PF3D7_1238100,PF3D7_1355500,0.669578164166878
PF3D7_1238100,PF3D7_0527100,0.178192993270182
PF3D7_1012600,PF3D7_0721400,0.4344955189391
PF3D7_1012600,PF3D7_0827900,0.34667593840014
PF3D7_1012600,PF3D7_1355500,0.523276514918778
PF3D7_1012600,PF3D7_1445100,0.23894943869532
PF3D7_1012600,PF3D7_0527100,0.16854468029224
PF3D7_1367000,PF3D7_1355500,0.296104974993043
PF3D7_1367000,PF3D7_0527100,0.133633525883755
PF3D7_0721400,PF3D7_1355500,0.397325729529151
PF3D7_1368300,PF3D7_1238600,0.737194576419088
PF3D7_0109800,PF3D7_1104000,0.736346506826026
PF3D7_0109800,PF3D7_0111500,0.478205184638628
PF3D7_0109800,PF3D7_1361800,0.449493256284345
PF3D7_0109800,PF3D7_1428300,0.397124779154739
PF3D7_0109800,PF3D7_0516400,0.541718747885173
PF3D7_0109800,PF3D7_1453800,0.328160340252467
PF3D7_1104000,PF3D7_0111500,0.384876262860947
PF3D7_1104000,PF3D7_1361800,0.467389089123873
PF3D7_1104000,PF3D7_0516400,0.700230640929193
PF3D7_1104000,PF3D7_1111500,0.418360939496609
PF3D7_1104000,PF3D7_1360800,0.325717896606504
PF3D7_1104000,PF3D7_1423300,0.35600920696801
PF3D7_0111500,PF3D7_1361800,0.509304734482441
PF3D7_0111500,PF3D7_1428300,0.439090880023769
PF3D7_0111500,PF3D7_0516400,0.442175705191196
PF3D7_0111500,PF3D7_1453800,0.396586724348271
PF3D7_0111500,PF3D7_1111500,0.483189251736557
PF3D7_1361800,PF3D7_1428300,0.636780619059984
PF3D7_1361800,PF3D7_0516400,0.414968996427864
PF3D7_1361800,PF3D7_1453800,0.423512555355189
PF3D7_1361800,PF3D7_1111500,0.425991589589474
PF3D7_1361800,PF3D7_1360800,0.340323330023298
PF3D7_1361800,PF3D7_1423300,0.653415880314095
PF3D7_1428300,PF3D7_1111500,0.308544390369348
PF3D7_1428300,PF3D7_1360800,0.254200522037665
PF3D7_1428300,PF3D7_1423300,0.297854649637184
PF3D7_0516400,PF3D7_1111500,0.457368620818035
PF3D7_0516400,PF3D7_1423300,0.405215602117592
PF3D7_0619500,PF3D7_1126000,0.731395417154334
PF3D7_0619500,PF3D7_0918900,0.625373588820129
PF3D7_0619500,PF3D7_1463500,0.522160035783707
PF3D7_0619500,PF3D7_1123400,0.511537891965336
PF3D7_0619500,PF3D7_0915200,0.52217621272093
PF3D7_0619500,PF3D7_1015200,0.428798512716232
PF3D7_0619500,PF3D7_1128100,0.306946183407278
PF3D7_0619500,PF3D7_1333400,0.324945104435071
PF3D7_0619500,PF3D7_0209400,0.303760518486724
PF3D7_0619500,PF3D7_1120500,0.457053934691312
PF3D7_0619500,PF3D7_1426700,0.162953186113912
PF3D7_1126000,PF3D7_0918900,0.424067493721563
PF3D7_1126000,PF3D7_1463500,0.534448113438855
PF3D7_1126000,PF3D7_1123400,0.523368004931838
PF3D7_1126000,PF3D7_0915200,0.306461321147335
PF3D7_1126000,PF3D7_1128100,0.356046167321492
PF3D7_1126000,PF3D7_0209400,0.268805070332039
PF3D7_1126000,PF3D7_1120500,0.282486018315199
PF3D7_1126000,PF3D7_0413700,0.212090384633795
PF3D7_1126000,PF3D7_0524000,0.178247870915933
PF3D7_1126000,PF3D7_0519700,0.141008313454751
PF3D7_1126000,PF3D7_0207800,0.130314763412269
PF3D7_1126000,PF3D7_0926700,0.0786365821089022
PF3D7_0918900,PF3D7_1463500,0.491991540356714
PF3D7_0918900,PF3D7_1123400,0.533604629633121
PF3D7_0918900,PF3D7_0915200,0.472841993633756
PF3D7_0918900,PF3D7_1015200,0.312614832690579
PF3D7_0918900,PF3D7_0209400,0.339372379654159
PF3D7_0918900,PF3D7_1120500,0.434666784567308
PF3D7_1463500,PF3D7_1123400,0.379351215109979
PF3D7_1463500,PF3D7_0915200,0.362820633486057
PF3D7_1463500,PF3D7_0209400,0.334762936061277
PF3D7_1463500,PF3D7_1120500,0.476994151842506
PF3D7_1463500,PF3D7_1426700,0.145505839378543
PF3D7_1123400,PF3D7_0915200,0.455856568590787
PF3D7_1123400,PF3D7_1120500,0.551845755332234
PF3D7_1123400,PF3D7_0413700,0.267847695439436
PF3D7_0915200,PF3D7_1120500,0.375534977856667
PF3D7_0915200,PF3D7_1426700,0.320832477777704
PF3D7_1015200,PF3D7_1333400,0.419671284727058
PF3D7_1015200,PF3D7_0209400,0.420548269678351
PF3D7_1015200,PF3D7_0524000,0.149479850812789
PF3D7_1128100,PF3D7_1333400,0.451815098116135
PF3D7_1128100,PF3D7_0524000,0.143889594159941
PF3D7_1128100,PF3D7_0926700,0.159350593754568
PF3D7_1333400,PF3D7_0926700,0.213137408254641
PF3D7_0209400,PF3D7_0524000,0.181449615970774
PF3D7_1346200,PF3D7_1433500,0.712239678546987
PF3D7_1346200,PF3D7_1425300,0.684513379936641
PF3D7_1346200,PF3D7_1401100,0.436887294198701
PF3D7_1433500,PF3D7_0707600,0.171628535737914
PF3D7_0406500,PF3D7_1118600,0.705011727573979
PF3D7_0406500,PF3D7_0217200,0.460308437956606
PF3D7_1118600,PF3D7_0712800,0.325304070627954
PF3D7_1031600,PF3D7_0613700,0.700022981459016
PF3D7_0820000,PF3D7_0418600,0.697547829689556
PF3D7_0820000,PF3D7_1403100,0.357532265720722
PF3D7_0418600,PF3D7_0613500,0.41376228760814
PF3D7_0418600,PF3D7_1225200,0.400046780552849
PF3D7_0512300,PF3D7_1314600,0.682355994592879
PF3D7_0509100,PF3D7_1318400,0.680341760398003
PF3D7_0509100,PF3D7_0320600,0.336790463956664
PF3D7_0509100,PF3D7_1107400,0.277855917069233
PF3D7_1318400,PF3D7_0320600,0.206905341571053
PF3D7_1103400,PF3D7_0309900,0.670594390018116
PF3D7_1138500,PF3D7_1205600,0.668289360120307
PF3D7_1138500,PF3D7_1128400,0.559206716738583
PF3D7_1138500,PF3D7_1359400,0.537909695697963
PF3D7_1138500,PF3D7_1449800,0.275997164759679
PF3D7_1205600,PF3D7_0209800,0.369106003032706
PF3D7_1205600,PF3D7_1359400,0.481007251090782
PF3D7_1205600,PF3D7_0314000,0.327448167986816
PF3D7_1128400,PF3D7_1359400,0.400529967120835
PF3D7_1128400,PF3D7_1449800,0.418540001388823
PF3D7_0209800,PF3D7_0314000,0.409679102426689
PF3D7_1359400,PF3D7_0314000,0.478610572247964
PF3D7_1222400,PF3D7_1202300,0.668027345192403
PF3D7_1222400,PF3D7_1434500,0.151843772310608
PF3D7_1202300,PF3D7_1473700,0.618300811050938
PF3D7_1133800,PF3D7_1427500,0.661341074681593
PF3D7_1133800,PF3D7_1439700,0.594591011802315
PF3D7_1133800,PF3D7_1324800,0.534712537219691
PF3D7_1133800,PF3D7_0505500,0.369247373219475
PF3D7_1133800,PF3D7_1017000,0.36285965244378
PF3D7_1427500,PF3D7_1439700,0.372567925438578
PF3D7_1427500,PF3D7_0505500,0.47618627904669
PF3D7_1427500,PF3D7_1017000,0.398979983484939
PF3D7_1427500,PF3D7_0621900,0.278944650131839
PF3D7_1427500,PF3D7_0416400,0.235073328640171
PF3D7_1439700,PF3D7_1017000,0.38075412093364
PF3D7_1439700,PF3D7_0621900,0.25604923125074
PF3D7_1439700,PF3D7_0416400,0.308104802595623
PF3D7_1324800,PF3D7_0505500,0.424569229952299
PF3D7_0505500,PF3D7_0416400,0.368749691050193
PF3D7_1017000,PF3D7_0416400,0.250822303981562
PF3D7_0309800,PF3D7_1233000,0.661168093189503
PF3D7_1437700,PF3D7_0926500,0.660039266000562
PF3D7_1437700,PF3D7_1227500,0.34589481009006
PF3D7_1437700,PF3D7_1222600,0.378468350077751
PF3D7_1437700,PF3D7_1327600,0.180790511965318
PF3D7_1437700,PF3D7_0922400,0.164905095164873
PF3D7_0926500,PF3D7_1227500,0.384562050723642
PF3D7_0926500,PF3D7_1217200,0.380755911544331
PF3D7_0727900,PF3D7_1430300,0.658924666084768
PF3D7_0727900,PF3D7_0423600,0.607820544129446
PF3D7_1430300,PF3D7_0732400,0.152274666420928
PF3D7_1430300,PF3D7_0312200,0.129684992385576
PF3D7_0917600,PF3D7_1006900,0.649667129678237
PF3D7_0917600,PF3D7_0728900,0.289485242370315
PF3D7_0917600,PF3D7_0316500,0.280560466353399
PF3D7_1006900,PF3D7_0728900,0.468676574034
PF3D7_1465800,PF3D7_0820900,0.64568989364428
PF3D7_0933200,PF3D7_1113700,0.638148595604296
PF3D7_0933200,PF3D7_1306600,0.377911873085111
PF3D7_0933200,PF3D7_0801800,0.436357432497463
PF3D7_0933200,PF3D7_0813400,0.439399402512639
PF3D7_0933200,PF3D7_0522800,0.419163232702021
PF3D7_0933200,PF3D7_1249100,0.416330396602937
PF3D7_0933200,PF3D7_0808300,0.302470960813934
PF3D7_0933200,PF3D7_1224500,0.294633045288369
PF3D7_0933200,PF3D7_0304500,0.216555045424181
PF3D7_0933200,PF3D7_1213800,0.233198616372245
PF3D7_0933200,PF3D7_0408500,0.0515973247785628
PF3D7_1113700,PF3D7_1306600,0.511968520482445
PF3D7_1113700,PF3D7_0801800,0.506182801076629
PF3D7_1113700,PF3D7_0813400,0.256376503992772
PF3D7_1113700,PF3D7_0522800,0.266541309968306
PF3D7_1113700,PF3D7_1249100,0.238670586844095
PF3D7_1113700,PF3D7_0808300,0.325009468173139
PF3D7_1113700,PF3D7_1224500,0.307452487280335
PF3D7_1113700,PF3D7_1212000,0.244407492560708
PF3D7_1113700,PF3D7_1213800,0.1872005280165
PF3D7_1113700,PF3D7_1420400,0.0868301921494008
PF3D7_1306600,PF3D7_0801800,0.282437761238181
PF3D7_1306600,PF3D7_0813400,0.227875414976398
PF3D7_1306600,PF3D7_0522800,0.321617233877842
PF3D7_1306600,PF3D7_1249100,0.258343232679731
PF3D7_1306600,PF3D7_0808300,0.320124755597346
PF3D7_1306600,PF3D7_1420400,0.0609207303135094
PF3D7_0801800,PF3D7_0522800,0.208046288919017
PF3D7_0801800,PF3D7_1249100,0.237158334560335
PF3D7_0801800,PF3D7_1224500,0.405143616469393
PF3D7_0801800,PF3D7_0304500,0.150369839571777
PF3D7_0801800,PF3D7_1212000,0.232250227910451
PF3D7_0801800,PF3D7_1213800,0.294877473292083
PF3D7_0813400,PF3D7_0522800,0.265752334729719
PF3D7_0813400,PF3D7_1249100,0.16969722350523
PF3D7_0813400,PF3D7_0808300,0.419988201118177
PF3D7_0813400,PF3D7_1213800,0.120883865247339
PF3D7_0813400,PF3D7_0408500,0.0302462884751576
PF3D7_0522800,PF3D7_1249100,0.229666031291422
PF3D7_0522800,PF3D7_0808300,0.259459941854933
PF3D7_0522800,PF3D7_1224500,0.432430113226206
PF3D7_0522800,PF3D7_0304500,0.0914662646449581
PF3D7_0522800,PF3D7_1213800,0.204876008573928
PF3D7_1249100,PF3D7_1224500,0.267442306448858
PF3D7_1249100,PF3D7_1213800,0.605684680905336
PF3D7_0808300,PF3D7_1213800,0.144122181552482
PF3D7_1224500,PF3D7_0408500,0.171571487548277
PF3D7_0304500,PF3D7_0408500,0.117849813556473
PF3D7_1212000,PF3D7_1213800,0.135945809345698
PF3D7_0935700,PF3D7_1013100,0.632680823128493
PF3D7_0935700,PF3D7_1143000,0.505348264531175
PF3D7_0935700,PF3D7_1218900,0.409158322895052
PF3D7_1013100,PF3D7_1338700,0.265578273931179
PF3D7_1307800,PF3D7_1412700,0.632666079474408
PF3D7_1307800,PF3D7_1245500,0.320097495067003
PF3D7_1307800,PF3D7_1313000,0.250599743653132
PF3D7_1412700,PF3D7_1245500,0.347186571822176
PF3D7_1429000,PF3D7_1004600,0.624825841414619
