protein1,protein2,pred
PF3D7_1027800,PF3D7_0706400,0.955006750793295
PF3D7_1342000,PF3D7_1323100,0.93115447887415
PF3D7_1342000,PF3D7_1341300,0.556628565240312
PF3D7_1342000,PF3D7_0322900,0.704443140360455
PF3D7_1342000,PF3D7_1414300,0.967493226306421
PF3D7_1342000,PF3D7_1447000,0.939479234349969
PF3D7_1342000,PF3D7_0415900,0.821599501121466
PF3D7_1342000,PF3D7_1124900,0.971726640275748
PF3D7_1342000,PF3D7_1309100,0.770412732030179
PF3D7_1342000,PF3D7_1431700,0.98207393404699
PF3D7_1342000,PF3D7_0306900,0.953278826998664
PF3D7_1342000,PF3D7_1424400,0.860322792307363
PF3D7_1342000,PF3D7_1130100,0.911687423488964
PF3D7_1342000,PF3D7_1465900,0.823091193886935
PF3D7_1342000,PF3D7_0710600,0.805383491131736
PF3D7_1342000,PF3D7_0614500,0.726298956704746
PF3D7_1342000,PF3D7_1105400,0.854438413710638
PF3D7_1342000,PF3D7_0517000,0.89615744153486
PF3D7_1342000,PF3D7_1302800,0.89973708941645
PF3D7_1342000,PF3D7_0813900,0.900771161943489
PF3D7_1342000,PF3D7_1341200,0.811058959303516
PF3D7_1342000,PF3D7_0719700,0.950154589755122
PF3D7_1342000,PF3D7_0312800,0.720991643381354
PF3D7_1342000,PF3D7_0516900,0.73782064608034
PF3D7_1342000,PF3D7_1003500,0.791744479364298
PF3D7_1342000,PF3D7_1358800,0.866804525480425
PF3D7_1342000,PF3D7_1426000,0.773513318813073
PF3D7_1342000,PF3D7_0422400,0.618345053487143
PF3D7_1342000,PF3D7_0814000,0.811345146343098
PF3D7_1342000,PF3D7_1126200,0.994392905002343
PF3D7_1342000,PF3D7_1424100,0.695485701838872
PF3D7_1342000,PF3D7_1331800,0.838464749443581
PF3D7_1342000,PF3D7_0706400,0.783163743056579
PF3D7_1323100,PF3D7_1341300,0.984071830335838
PF3D7_1323100,PF3D7_0322900,0.913852420328604
PF3D7_1323100,PF3D7_1414300,0.993727614370175
PF3D7_1323100,PF3D7_1447000,0.921964484216035
PF3D7_1323100,PF3D7_0415900,0.950549527862954
PF3D7_1323100,PF3D7_1124900,0.947941340342386
PF3D7_1323100,PF3D7_1309100,0.996211564859592
PF3D7_1323100,PF3D7_1431700,0.945572651095664
PF3D7_1323100,PF3D7_0306900,0.872159340788056
PF3D7_1323100,PF3D7_1424400,0.986834814693582
PF3D7_1323100,PF3D7_1130100,0.734386225631214
PF3D7_1323100,PF3D7_1465900,0.875241067273801
PF3D7_1323100,PF3D7_0710600,0.987586271909467
PF3D7_1323100,PF3D7_0614500,0.889239664881046
PF3D7_1323100,PF3D7_1105400,0.970264427925343
PF3D7_1323100,PF3D7_0517000,0.929071322604095
PF3D7_1323100,PF3D7_1302800,0.820474539506576
PF3D7_1323100,PF3D7_0813900,0.642133033659821
PF3D7_1323100,PF3D7_1341200,0.963353798838548
PF3D7_1323100,PF3D7_0719700,0.948782565714563
PF3D7_1323100,PF3D7_0312800,0.868583447849514
PF3D7_1323100,PF3D7_0516900,0.97239401526867
PF3D7_1323100,PF3D7_1003500,0.921321405842114
PF3D7_1323100,PF3D7_1358800,0.944702826458079
PF3D7_1323100,PF3D7_1426000,0.973202316410346
PF3D7_1323100,PF3D7_0422400,0.866169893477229
PF3D7_1323100,PF3D7_0814000,0.925945028545107
PF3D7_1323100,PF3D7_1126200,0.689728799357647
PF3D7_1323100,PF3D7_1424100,0.875885592331123
PF3D7_1323100,PF3D7_1331800,0.990118677317813
PF3D7_1323100,PF3D7_0706400,0.737262758389547
PF3D7_1341300,PF3D7_0322900,0.565693337137219
PF3D7_1341300,PF3D7_1414300,1.02847048265957
PF3D7_1341300,PF3D7_0415900,0.987140787728384
PF3D7_1341300,PF3D7_1124900,0.981183261137172
PF3D7_1341300,PF3D7_1309100,1.02269440099493
PF3D7_1341300,PF3D7_1431700,0.712997037228129
PF3D7_1341300,PF3D7_0306900,0.9587172005011
PF3D7_1341300,PF3D7_1424400,0.99812894493125
PF3D7_1341300,PF3D7_1130100,0.966554820437657
PF3D7_1341300,PF3D7_1465900,0.703260379296351
PF3D7_1341300,PF3D7_0710600,0.884487380673474
PF3D7_1341300,PF3D7_0614500,1.00835942817386
PF3D7_1341300,PF3D7_0517000,0.935214813337008
PF3D7_1341300,PF3D7_0813900,0.968990709109343
PF3D7_1341300,PF3D7_1341200,0.979554442242553
PF3D7_1341300,PF3D7_0719700,0.915586236136349
PF3D7_1341300,PF3D7_0516900,0.575295211278093
PF3D7_1341300,PF3D7_1003500,0.758792275948393
PF3D7_1341300,PF3D7_1358800,0.977500978960354
PF3D7_1341300,PF3D7_1426000,0.969630905121842
PF3D7_1341300,PF3D7_0422400,0.917424587730731
PF3D7_1341300,PF3D7_0814000,1.00358422101837
PF3D7_1341300,PF3D7_1424100,0.691923495335165
PF3D7_1341300,PF3D7_1331800,0.994341151943419
PF3D7_1341300,PF3D7_0706400,0.673918963797465
PF3D7_0322900,PF3D7_1414300,0.985067997577915
PF3D7_0322900,PF3D7_1447000,0.729210907508971
PF3D7_0322900,PF3D7_0415900,0.670970450450917
PF3D7_0322900,PF3D7_1124900,0.964801453076833
PF3D7_0322900,PF3D7_1309100,0.767095448984939
PF3D7_0322900,PF3D7_1431700,0.950846495313743
PF3D7_0322900,PF3D7_0306900,0.733180227630618
PF3D7_0322900,PF3D7_1424400,0.93466622554031
PF3D7_0322900,PF3D7_1130100,0.914455410471482
PF3D7_0322900,PF3D7_1465900,0.649996433730768
PF3D7_0322900,PF3D7_0710600,0.689030269605367
PF3D7_0322900,PF3D7_0614500,0.821487284295674
PF3D7_0322900,PF3D7_1105400,0.686210407073761
PF3D7_0322900,PF3D7_0517000,0.895078964531206
PF3D7_0322900,PF3D7_1302800,0.974199808534629
PF3D7_0322900,PF3D7_0813900,0.863540270792505
PF3D7_0322900,PF3D7_1341200,0.978775495295807
PF3D7_0322900,PF3D7_0719700,0.938748957725291
PF3D7_0322900,PF3D7_0516900,0.683703254230238
PF3D7_0322900,PF3D7_1003500,0.676661302782051
PF3D7_0322900,PF3D7_1358800,0.585242292951716
PF3D7_0322900,PF3D7_1426000,0.924775093414982
PF3D7_0322900,PF3D7_0422400,0.655289048407085
PF3D7_0322900,PF3D7_0814000,0.713869076529911
PF3D7_0322900,PF3D7_1126200,0.975566730000744
PF3D7_0322900,PF3D7_1424100,0.830648566973112
PF3D7_0322900,PF3D7_1331800,0.687561963343652
PF3D7_0322900,PF3D7_0706400,0.788905999893261
PF3D7_1414300,PF3D7_1447000,1.02715901391192
PF3D7_1414300,PF3D7_0415900,1.00152696458288
PF3D7_1414300,PF3D7_1124900,0.966747583982763
PF3D7_1414300,PF3D7_1309100,0.982809386244975
PF3D7_1414300,PF3D7_1431700,0.977725517814085
PF3D7_1414300,PF3D7_0306900,0.957628656857358
PF3D7_1414300,PF3D7_1424400,0.981658245256905
PF3D7_1414300,PF3D7_1130100,0.966262828941457
PF3D7_1414300,PF3D7_1465900,1.01656470925035
PF3D7_1414300,PF3D7_0710600,0.954647194497984
PF3D7_1414300,PF3D7_0614500,1.03399245636342
PF3D7_1414300,PF3D7_1105400,0.975454487569606
PF3D7_1414300,PF3D7_0517000,1.02575780003378
PF3D7_1414300,PF3D7_1302800,1.00755953651397
PF3D7_1414300,PF3D7_0813900,0.995669224359841
PF3D7_1414300,PF3D7_1341200,0.983774316818886
PF3D7_1414300,PF3D7_0719700,0.988477004044998
PF3D7_1414300,PF3D7_0312800,0.882011162115064
PF3D7_1414300,PF3D7_0516900,0.985041209018234
PF3D7_1414300,PF3D7_1003500,0.940339203116535
PF3D7_1414300,PF3D7_1358800,1.00148874914619
PF3D7_1414300,PF3D7_1426000,0.997770969791579
PF3D7_1414300,PF3D7_0814000,1.00706320710523
PF3D7_1414300,PF3D7_1126200,0.861653672611193
PF3D7_1414300,PF3D7_1424100,0.870160760902701
PF3D7_1414300,PF3D7_1331800,0.97635072353531
PF3D7_1414300,PF3D7_0706400,0.964734661626944
PF3D7_1447000,PF3D7_0415900,0.850825861459019
PF3D7_1447000,PF3D7_1124900,0.933967791248514
PF3D7_1447000,PF3D7_1309100,0.815151331318695
PF3D7_1447000,PF3D7_1431700,0.946939595124666
PF3D7_1447000,PF3D7_0306900,0.578527933932989
PF3D7_1447000,PF3D7_1424400,1.00143098385989
PF3D7_1447000,PF3D7_1130100,0.828984428715954
PF3D7_1447000,PF3D7_1465900,0.86894397586846
PF3D7_1447000,PF3D7_0710600,0.85097526775151
PF3D7_1447000,PF3D7_0614500,0.667542807145698
PF3D7_1447000,PF3D7_1105400,0.87775415181237
PF3D7_1447000,PF3D7_0517000,0.940930193770529
PF3D7_1447000,PF3D7_1302800,0.952685106384296
PF3D7_1447000,PF3D7_0813900,0.893309041751956
PF3D7_1447000,PF3D7_1341200,0.853124877335695
PF3D7_1447000,PF3D7_0719700,0.970750024485933
PF3D7_1447000,PF3D7_0516900,0.887531348359407
PF3D7_1447000,PF3D7_1003500,0.790145244009594
PF3D7_1447000,PF3D7_1358800,0.77700649940284
PF3D7_1447000,PF3D7_1426000,0.825944413732262
PF3D7_1447000,PF3D7_0422400,0.846796135302469
PF3D7_1447000,PF3D7_0814000,0.883474719119507
PF3D7_1447000,PF3D7_1126200,0.792627622457067
PF3D7_1447000,PF3D7_1424100,0.747241746465158
PF3D7_1447000,PF3D7_1331800,0.90976970411892
PF3D7_1447000,PF3D7_0706400,0.744439471066991
PF3D7_0415900,PF3D7_1124900,0.801699509021018
PF3D7_0415900,PF3D7_1309100,0.6189817154589
PF3D7_0415900,PF3D7_1431700,0.74650546277901
PF3D7_0415900,PF3D7_0306900,0.843747357328201
PF3D7_0415900,PF3D7_1424400,1.0039805203977
PF3D7_0415900,PF3D7_1130100,0.850318220008714
PF3D7_0415900,PF3D7_1465900,0.587931289478802
PF3D7_0415900,PF3D7_0710600,0.825466259851715
PF3D7_0415900,PF3D7_0614500,0.563126382478322
PF3D7_0415900,PF3D7_1105400,0.829230182654517
PF3D7_0415900,PF3D7_0517000,0.683378851023416
PF3D7_0415900,PF3D7_1302800,0.876769064353822
PF3D7_0415900,PF3D7_0813900,0.563676729835823
PF3D7_0415900,PF3D7_1341200,0.935324495124778
PF3D7_0415900,PF3D7_0719700,0.956609668952258
PF3D7_0415900,PF3D7_0312800,0.850784323685846
PF3D7_0415900,PF3D7_0516900,0.759128621833726
PF3D7_0415900,PF3D7_1003500,0.634408640026423
PF3D7_0415900,PF3D7_1358800,0.724335765390342
PF3D7_0415900,PF3D7_1426000,0.974185933242429
PF3D7_0415900,PF3D7_0422400,0.543445598896653
PF3D7_0415900,PF3D7_0814000,0.879522271378856
PF3D7_0415900,PF3D7_1126200,0.641623449675795
PF3D7_0415900,PF3D7_1424100,0.830431892947485
PF3D7_0415900,PF3D7_1331800,0.774180036699009
PF3D7_0415900,PF3D7_0706400,0.608367209930201
PF3D7_1124900,PF3D7_1309100,0.971595653314773
PF3D7_1124900,PF3D7_1431700,0.96840939761681
PF3D7_1124900,PF3D7_0306900,0.958489095846567
PF3D7_1124900,PF3D7_1424400,0.914232921857905
PF3D7_1124900,PF3D7_1130100,0.865102328152562
PF3D7_1124900,PF3D7_1465900,0.911922349387385
PF3D7_1124900,PF3D7_0710600,0.920312624693416
PF3D7_1124900,PF3D7_0614500,0.897663169815107
PF3D7_1124900,PF3D7_1105400,0.875631586096638
PF3D7_1124900,PF3D7_0517000,0.974831534108591
PF3D7_1124900,PF3D7_1302800,0.917795976413543
PF3D7_1124900,PF3D7_0813900,0.962500747391035
PF3D7_1124900,PF3D7_1341200,0.897166228939027
PF3D7_1124900,PF3D7_0719700,0.920756736371463
PF3D7_1124900,PF3D7_0312800,0.895609167404911
PF3D7_1124900,PF3D7_0516900,0.92379669611824
PF3D7_1124900,PF3D7_1003500,0.832743264620225
PF3D7_1124900,PF3D7_1358800,0.826075245481762
PF3D7_1124900,PF3D7_1426000,0.847615858789354
PF3D7_1124900,PF3D7_0422400,0.877511649309911
PF3D7_1124900,PF3D7_0814000,0.9459677796599
PF3D7_1124900,PF3D7_1126200,0.88870218497445
PF3D7_1124900,PF3D7_1424100,0.884717826103292
PF3D7_1124900,PF3D7_1331800,0.84485926095416
PF3D7_1124900,PF3D7_0706400,0.936552742735557
PF3D7_1309100,PF3D7_1431700,0.953675590048329
PF3D7_1309100,PF3D7_0306900,0.97867984472827
PF3D7_1309100,PF3D7_1424400,0.965260007004506
PF3D7_1309100,PF3D7_1130100,0.625821216580785
PF3D7_1309100,PF3D7_1465900,0.59828422585603
PF3D7_1309100,PF3D7_0710600,0.711161329049784
PF3D7_1309100,PF3D7_0614500,0.887392451115588
PF3D7_1309100,PF3D7_1105400,0.700945665925252
PF3D7_1309100,PF3D7_0517000,0.914411816173282
PF3D7_1309100,PF3D7_1302800,0.973953189771869
PF3D7_1309100,PF3D7_0813900,0.944081467905662
PF3D7_1309100,PF3D7_1341200,0.9559756576625
PF3D7_1309100,PF3D7_0719700,0.944607987717565
PF3D7_1309100,PF3D7_0312800,0.843758989940348
PF3D7_1309100,PF3D7_0516900,0.603463368060472
PF3D7_1309100,PF3D7_1003500,0.625532537935261
PF3D7_1309100,PF3D7_1358800,0.484118028347518
PF3D7_1309100,PF3D7_1426000,0.721744498950701
PF3D7_1309100,PF3D7_0422400,0.644066029924007
PF3D7_1309100,PF3D7_0814000,0.720332182016724
PF3D7_1309100,PF3D7_1126200,0.629845963231029
PF3D7_1309100,PF3D7_1424100,0.950018021606544
PF3D7_1309100,PF3D7_1331800,0.632276462940834
PF3D7_1309100,PF3D7_0706400,0.969986707474635
PF3D7_1431700,PF3D7_0306900,0.963912911933495
PF3D7_1431700,PF3D7_1424400,0.955617378252509
PF3D7_1431700,PF3D7_1130100,0.94741256266334
PF3D7_1431700,PF3D7_1465900,0.945564194594337
PF3D7_1431700,PF3D7_0710600,0.985499352728442
PF3D7_1431700,PF3D7_0614500,0.963924853670269
PF3D7_1431700,PF3D7_1105400,0.969966458585089
PF3D7_1431700,PF3D7_0517000,0.958385410640278
PF3D7_1431700,PF3D7_1302800,0.969984734438076
PF3D7_1431700,PF3D7_0813900,0.877186991751348
PF3D7_1431700,PF3D7_1341200,0.969964892860373
PF3D7_1431700,PF3D7_0719700,0.949826283437169
PF3D7_1431700,PF3D7_0312800,0.551792338736151
PF3D7_1431700,PF3D7_0516900,0.898239960917167
PF3D7_1431700,PF3D7_1003500,0.895081562178918
PF3D7_1431700,PF3D7_1358800,0.874190336058268
PF3D7_1431700,PF3D7_1426000,0.982590387334288
PF3D7_1431700,PF3D7_0422400,0.907734620182189
PF3D7_1431700,PF3D7_0814000,0.88815458749841
PF3D7_1431700,PF3D7_1126200,0.762317001491212
PF3D7_1431700,PF3D7_1424100,0.794459472034133
PF3D7_1431700,PF3D7_1331800,0.867623178108558
PF3D7_1431700,PF3D7_0706400,0.842291908396174
PF3D7_0306900,PF3D7_1424400,0.980648370708333
PF3D7_0306900,PF3D7_1130100,1.00098945871491
PF3D7_0306900,PF3D7_1465900,0.947812961477342
PF3D7_0306900,PF3D7_0710600,0.663096450599934
PF3D7_0306900,PF3D7_0614500,0.989370887361036
PF3D7_0306900,PF3D7_1105400,0.706496785041981
PF3D7_0306900,PF3D7_0517000,0.943678881292996
PF3D7_0306900,PF3D7_1302800,0.689829946556042
PF3D7_0306900,PF3D7_0813900,0.977023091697368
PF3D7_0306900,PF3D7_1341200,1.00683055400441
PF3D7_0306900,PF3D7_0719700,1.02129655216552
PF3D7_0306900,PF3D7_0312800,0.995563818897134
PF3D7_0306900,PF3D7_0516900,0.969242156805859
PF3D7_0306900,PF3D7_1358800,0.995250746461773
PF3D7_0306900,PF3D7_1426000,0.9931075061858
PF3D7_0306900,PF3D7_0422400,0.856099569619905
PF3D7_0306900,PF3D7_0814000,1.01878603510569
PF3D7_0306900,PF3D7_1126200,0.728039743015543
PF3D7_0306900,PF3D7_1424100,0.970914676887107
PF3D7_0306900,PF3D7_1331800,1.00709447188952
PF3D7_0306900,PF3D7_0706400,0.726180357101774
PF3D7_1424400,PF3D7_1130100,0.941585465208535
PF3D7_1424400,PF3D7_1465900,0.922086546989411
PF3D7_1424400,PF3D7_0710600,0.978396315852865
PF3D7_1424400,PF3D7_0614500,0.815076367017499
PF3D7_1424400,PF3D7_1105400,0.788174730682814
PF3D7_1424400,PF3D7_0517000,0.923426698380575
PF3D7_1424400,PF3D7_1302800,0.895631740810387
PF3D7_1424400,PF3D7_0813900,0.83866447406
PF3D7_1424400,PF3D7_1341200,0.967732631267011
PF3D7_1424400,PF3D7_0719700,0.900519271895604
PF3D7_1424400,PF3D7_0312800,0.889537171823787
PF3D7_1424400,PF3D7_0516900,0.970079346383866
PF3D7_1424400,PF3D7_1003500,0.937630409857992
PF3D7_1424400,PF3D7_1358800,0.906287717687416
PF3D7_1424400,PF3D7_1426000,0.988359627856485
PF3D7_1424400,PF3D7_0422400,0.998334557254077
PF3D7_1424400,PF3D7_0814000,0.879681076086534
PF3D7_1424400,PF3D7_1126200,0.746366659026075
PF3D7_1424400,PF3D7_1424100,0.888215720389229
PF3D7_1424400,PF3D7_1331800,0.982678445184863
PF3D7_1424400,PF3D7_0706400,0.926889426764347
PF3D7_1130100,PF3D7_1465900,0.83674031653127
PF3D7_1130100,PF3D7_0710600,0.926901534076441
PF3D7_1130100,PF3D7_0614500,0.816601571295293
PF3D7_1130100,PF3D7_1105400,0.764979865865252
PF3D7_1130100,PF3D7_0517000,0.911030304164928
PF3D7_1130100,PF3D7_1302800,0.912890410709343
PF3D7_1130100,PF3D7_0813900,0.552611865246496
PF3D7_1130100,PF3D7_1341200,0.914990615469983
PF3D7_1130100,PF3D7_0719700,0.962657132742526
PF3D7_1130100,PF3D7_0312800,0.950239080911335
PF3D7_1130100,PF3D7_0516900,0.645092526680303
PF3D7_1130100,PF3D7_1003500,0.753599775420011
PF3D7_1130100,PF3D7_1358800,0.576377524302323
PF3D7_1130100,PF3D7_1426000,0.859669131298957
PF3D7_1130100,PF3D7_0422400,0.610577143427065
PF3D7_1130100,PF3D7_0814000,0.660241497166923
PF3D7_1130100,PF3D7_1126200,0.783242758418538
PF3D7_1130100,PF3D7_1424100,0.850429453422994
PF3D7_1130100,PF3D7_1331800,0.734236035375523
PF3D7_1130100,PF3D7_0706400,0.611763160642755
PF3D7_1465900,PF3D7_0710600,0.638416003943715
PF3D7_1465900,PF3D7_0614500,0.692992411072625
PF3D7_1465900,PF3D7_1105400,0.828228873521587
PF3D7_1465900,PF3D7_0517000,0.799838726310849
PF3D7_1465900,PF3D7_1302800,0.976431693484976
PF3D7_1465900,PF3D7_0813900,0.772752253478344
PF3D7_1465900,PF3D7_1341200,0.949072736295655
PF3D7_1465900,PF3D7_0719700,0.883120551712176
PF3D7_1465900,PF3D7_0312800,0.868417499748108
PF3D7_1465900,PF3D7_0516900,0.776802794163995
PF3D7_1465900,PF3D7_1003500,0.676879272930381
PF3D7_1465900,PF3D7_1358800,0.764297075814084
PF3D7_1465900,PF3D7_1426000,0.785300704952786
PF3D7_1465900,PF3D7_0422400,0.703006781190256
PF3D7_1465900,PF3D7_0814000,0.800613153952445
PF3D7_1465900,PF3D7_1126200,0.95670636901331
PF3D7_1465900,PF3D7_1424100,0.883036236327278
PF3D7_1465900,PF3D7_1331800,0.668102545375727
PF3D7_1465900,PF3D7_0706400,0.564128542854457
PF3D7_0710600,PF3D7_0614500,0.969637710938662
PF3D7_0710600,PF3D7_1105400,0.711733851300633
PF3D7_0710600,PF3D7_0517000,0.90609798664987
PF3D7_0710600,PF3D7_1302800,0.939541256441864
PF3D7_0710600,PF3D7_0813900,0.847599826266755
PF3D7_0710600,PF3D7_1341200,0.90509080446427
PF3D7_0710600,PF3D7_0719700,0.941389439573018
PF3D7_0710600,PF3D7_0312800,0.526182242513011
PF3D7_0710600,PF3D7_0516900,0.696102080243007
PF3D7_0710600,PF3D7_1003500,0.638936209106942
PF3D7_0710600,PF3D7_1358800,0.716997908731279
PF3D7_0710600,PF3D7_1426000,0.984499413899732
PF3D7_0710600,PF3D7_0422400,0.616600712825966
PF3D7_0710600,PF3D7_0814000,0.888513313624541
PF3D7_0710600,PF3D7_1126200,0.618209446688664
PF3D7_0710600,PF3D7_1424100,0.809485215904604
PF3D7_0710600,PF3D7_1331800,0.765033594558744
PF3D7_0710600,PF3D7_0706400,0.81996458037012
PF3D7_0614500,PF3D7_1105400,0.828495517536708
PF3D7_0614500,PF3D7_0517000,0.904984939176052
PF3D7_0614500,PF3D7_1302800,0.72864852844056
PF3D7_0614500,PF3D7_0813900,0.706896109938511
PF3D7_0614500,PF3D7_1341200,0.925756265251866
PF3D7_0614500,PF3D7_0719700,0.950623121584118
PF3D7_0614500,PF3D7_0312800,0.937713249636715
PF3D7_0614500,PF3D7_0516900,0.720745514152368
PF3D7_0614500,PF3D7_1003500,0.507690380540488
PF3D7_0614500,PF3D7_1358800,0.608741391045288
PF3D7_0614500,PF3D7_1426000,0.904226778245525
PF3D7_0614500,PF3D7_0422400,0.720503525194977
PF3D7_0614500,PF3D7_0814000,0.880778871747049
PF3D7_0614500,PF3D7_1126200,0.565399451137237
PF3D7_0614500,PF3D7_1424100,0.801427288777238
PF3D7_0614500,PF3D7_1331800,0.555935871478177
PF3D7_0614500,PF3D7_0706400,0.771083589855051
PF3D7_1105400,PF3D7_0517000,0.740753832481456
PF3D7_1105400,PF3D7_1302800,0.978982656694714
PF3D7_1105400,PF3D7_0813900,0.660577072858718
PF3D7_1105400,PF3D7_1341200,0.906456731649479
PF3D7_1105400,PF3D7_0719700,0.776955991968685
PF3D7_1105400,PF3D7_0312800,0.536553846104564
PF3D7_1105400,PF3D7_0516900,0.813575409726622
PF3D7_1105400,PF3D7_1003500,0.770489176243192
PF3D7_1105400,PF3D7_1358800,0.79394135557722
PF3D7_1105400,PF3D7_1426000,0.861552253942906
PF3D7_1105400,PF3D7_0422400,0.706895745685287
PF3D7_1105400,PF3D7_0814000,0.818220831665102
PF3D7_1105400,PF3D7_1126200,0.945919045248821
PF3D7_1105400,PF3D7_1424100,0.732208806377249
PF3D7_1105400,PF3D7_1331800,0.651385657864337
PF3D7_1105400,PF3D7_0706400,0.687439887400014
PF3D7_0517000,PF3D7_1302800,0.857147741146774
PF3D7_0517000,PF3D7_0813900,0.993914185440026
PF3D7_0517000,PF3D7_1341200,0.839807785947092
PF3D7_0517000,PF3D7_0719700,0.787570466143301
PF3D7_0517000,PF3D7_0312800,0.813604259207715
PF3D7_0517000,PF3D7_0516900,0.917078808310602
PF3D7_0517000,PF3D7_1003500,0.804798846469357
PF3D7_0517000,PF3D7_1358800,0.740182993541133
PF3D7_0517000,PF3D7_1426000,0.742521470556061
PF3D7_0517000,PF3D7_0422400,0.902129787088113
PF3D7_0517000,PF3D7_0814000,0.733177737057271
PF3D7_0517000,PF3D7_1126200,0.806157286570926
PF3D7_0517000,PF3D7_1424100,0.859415662043223
PF3D7_0517000,PF3D7_1331800,0.709709311371688
PF3D7_0517000,PF3D7_0706400,0.822464240029189
PF3D7_1302800,PF3D7_0813900,0.866117363223313
PF3D7_1302800,PF3D7_1341200,0.902786842922655
PF3D7_1302800,PF3D7_0719700,0.9769239889566
PF3D7_1302800,PF3D7_0312800,0.581870706148951
PF3D7_1302800,PF3D7_0516900,0.863860369711251
PF3D7_1302800,PF3D7_1003500,0.854302484600477
PF3D7_1302800,PF3D7_1358800,0.808915669755406
PF3D7_1302800,PF3D7_1426000,0.814463495956907
PF3D7_1302800,PF3D7_0422400,0.648775562534596
PF3D7_1302800,PF3D7_0814000,0.749558466300763
PF3D7_1302800,PF3D7_1126200,0.923720375853178
PF3D7_1302800,PF3D7_1424100,0.759519044627923
PF3D7_1302800,PF3D7_1331800,0.758340985068084
PF3D7_1302800,PF3D7_0706400,0.69032157740346
PF3D7_0813900,PF3D7_1341200,0.889234768363278
PF3D7_0813900,PF3D7_0719700,0.839466511156355
PF3D7_0813900,PF3D7_0312800,0.856552352420739
PF3D7_0813900,PF3D7_0516900,0.833908741107291
PF3D7_0813900,PF3D7_1003500,0.627056559593548
PF3D7_0813900,PF3D7_1358800,0.600099559710189
PF3D7_0813900,PF3D7_1426000,0.534099169309787
PF3D7_0813900,PF3D7_0422400,0.520471755805358
PF3D7_0813900,PF3D7_0814000,0.75026742619537
PF3D7_0813900,PF3D7_1126200,0.677645086761916
PF3D7_0813900,PF3D7_1424100,0.880588443187312
PF3D7_0813900,PF3D7_1331800,0.568819525111417
PF3D7_0813900,PF3D7_0706400,0.722120373314937
PF3D7_1341200,PF3D7_0719700,0.925890803459267
PF3D7_1341200,PF3D7_0312800,0.73319274351802
PF3D7_1341200,PF3D7_0516900,0.944169944595768
PF3D7_1341200,PF3D7_1003500,0.893280849421348
PF3D7_1341200,PF3D7_1358800,0.944680594957236
PF3D7_1341200,PF3D7_1426000,0.975177680156952
PF3D7_1341200,PF3D7_0422400,0.916964291565256
PF3D7_1341200,PF3D7_0814000,0.948303437932906
PF3D7_1341200,PF3D7_1126200,0.59891357858994
PF3D7_1341200,PF3D7_1424100,0.843244917758235
PF3D7_1341200,PF3D7_1331800,0.93994486500894
PF3D7_1341200,PF3D7_0706400,0.909027155609086
PF3D7_0719700,PF3D7_0312800,0.759182551312217
PF3D7_0719700,PF3D7_0516900,0.906311398467271
PF3D7_0719700,PF3D7_1003500,0.875069632041425
PF3D7_0719700,PF3D7_1358800,0.922281364920944
PF3D7_0719700,PF3D7_1426000,0.948097103252699
PF3D7_0719700,PF3D7_0422400,0.820095887289376
PF3D7_0719700,PF3D7_0814000,1.00456391809896
PF3D7_0719700,PF3D7_1126200,0.853462446551832
PF3D7_0719700,PF3D7_1424100,0.870419583006374
PF3D7_0719700,PF3D7_1331800,0.972651145894192
PF3D7_0719700,PF3D7_0706400,0.578018029412267
PF3D7_0312800,PF3D7_0516900,0.905722040767128
PF3D7_0312800,PF3D7_1003500,0.471477056765916
PF3D7_0312800,PF3D7_1358800,0.951473526987766
PF3D7_0312800,PF3D7_1426000,0.656574370221001
PF3D7_0312800,PF3D7_0422400,0.947459816457962
PF3D7_0312800,PF3D7_0814000,0.995618552798233
PF3D7_0312800,PF3D7_1424100,0.823820723812583
PF3D7_0312800,PF3D7_1331800,0.860127209436648
PF3D7_0312800,PF3D7_0706400,0.861416722899204
PF3D7_0516900,PF3D7_1003500,0.586705303427616
PF3D7_0516900,PF3D7_1358800,0.653930107761682
PF3D7_0516900,PF3D7_1426000,0.794607732974246
PF3D7_0516900,PF3D7_0422400,0.58312438582122
PF3D7_0516900,PF3D7_0814000,0.870258375393508
PF3D7_0516900,PF3D7_1424100,0.90100229380677
PF3D7_0516900,PF3D7_1331800,0.600278486834911
PF3D7_0516900,PF3D7_0706400,0.833598874573214
PF3D7_1003500,PF3D7_1358800,0.764730872927495
PF3D7_1003500,PF3D7_1426000,0.847267298509782
PF3D7_1003500,PF3D7_0422400,0.80772068433989
PF3D7_1003500,PF3D7_0814000,0.704333926082764
PF3D7_1003500,PF3D7_1126200,0.825354765449816
PF3D7_1003500,PF3D7_1424100,0.671601518924366
PF3D7_1003500,PF3D7_1331800,0.808439976468496
PF3D7_1003500,PF3D7_0706400,0.766925497899321
PF3D7_1358800,PF3D7_1426000,0.771991001332419
PF3D7_1358800,PF3D7_0422400,0.752297073908555
PF3D7_1358800,PF3D7_0814000,0.872045686177667
PF3D7_1358800,PF3D7_1126200,0.728160818595693
PF3D7_1358800,PF3D7_1424100,0.782393071688317
PF3D7_1358800,PF3D7_1331800,0.811410282221074
PF3D7_1358800,PF3D7_0706400,0.467477365308953
PF3D7_1426000,PF3D7_0422400,0.771783144583303
PF3D7_1426000,PF3D7_0814000,0.980505810525268
